Population_ID,Generation,Population_Size,Mutation_Rate,Migration_Rate,Trait_Frequency_A,Trait_Frequency_B,Fitness_A,Fitness_B,Selection_Pressure,Gene_Expression_Levels,Allele_Frequencies,Heritability,Epistasis_Index,Inbreeding_Coefficient,Genetic_Drift_Index
Pop4,2,560,0.00346,0.027,0.36,0.64,0.71,0.85,0.84,0.962679786,0.631015158,0.419408449,0.46174391,0.179679528,0.183646083
Pop5,3,1720,0.00249,0.016,0.352,0.648,0.89,0.84,1.06,0.801377874,0.593445752,0.335228761,0.426963139,0.0276509,0.135424589
Pop2,4,732,0.00139,0.016,0.323,0.677,0.93,0.93,1,1.24760938,0.607721957,0.31749985,0.402819246,0.008897558,0.174858656
Pop2,2,1188,0.00394,0.04,0.571,0.429,0.83,0.73,1.14,1.00272039,0.304412506,0.284481769,0.122242209,0.248582576,0.198743651
Pop3,5,1839,0.00228,0.097,0.448,0.552,0.82,0.98,0.84,0.732212695,0.466461599,0.573448185,0.102751185,0.058182087,0.074542431
Pop1,3,1159,0.00485,0.047,0.607,0.393,0.9,0.88,1.02,1.399574573,0.492537661,0.668793113,0.184978911,0.013457631,0.153766646
Pop5,5,708,0.00199,0.067,0.684,0.316,0.79,0.85,0.93,0.883891221,0.307676911,0.54697904,0.365409438,0.047468832,0.151144036
Pop2,2,1311,0.00386,0.039,0.534,0.466,0.76,0.91,0.84,1.043552861,0.403925283,0.288177626,0.264478996,0.009739462,0.196993317
Pop5,4,1115,0.00331,0.028,0.675,0.325,0.84,0.91,0.92,1.406472111,0.604115929,0.686674262,0.260962504,0.097952724,0.19784011
Pop5,5,1925,0.0016,0.087,0.507,0.493,0.94,0.79,1.19,1.124237996,0.354843882,0.581572824,0.453834755,0.200600446,0.153001792
Pop5,4,1117,0.00234,0.046,0.455,0.545,0.99,0.76,1.3,0.616898041,0.514124053,0.432899424,0.458225139,0.085311112,0.086542219
Pop5,1,1968,0.00416,0.029,0.504,0.496,0.89,0.88,1.01,1.439832124,0.386080749,0.604478177,0.463670106,0.111045852,0.169783376
Pop5,4,1157,0.00462,0.013,0.537,0.463,0.7,0.76,0.92,1.127708053,0.30484831,0.355942988,0.225551231,0.168896693,0.06605437
Pop5,4,1068,0.00178,0.063,0.445,0.555,0.8,0.74,1.08,0.834905615,0.396480583,0.407115325,0.376422325,0.127223518,0.167104896
Pop1,1,1534,0.00314,0.06,0.499,0.501,0.88,0.75,1.17,0.639272073,0.690349502,0.750491506,0.208653273,0.215361422,0.186529419
Pop1,4,1780,0.00499,0.039,0.515,0.485,0.8,0.93,0.86,1.294025189,0.620614845,0.374302703,0.176243933,0.216508919,0.107425009
Pop1,2,551,0.00431,0.045,0.498,0.502,0.9,0.71,1.27,1.120072756,0.683830658,0.481992961,0.173852983,0.002477674,0.144595294
Pop2,1,966,0.00231,0.026,0.497,0.503,0.86,0.86,1,1.033461092,0.495141618,0.734084682,0.236843048,0.194511577,0.11452141
Pop3,3,635,0.00147,0.03,0.401,0.599,0.86,0.91,0.95,1.393892583,0.343894479,0.62463281,0.271983048,0.1151834,0.115664758
Pop3,4,1666,0.00244,0.036,0.652,0.348,0.91,0.73,1.25,1.288597211,0.519183796,0.237321936,0.432379668,0.247210135,0.096555633
Pop4,5,1628,0.00446,0.035,0.344,0.656,0.77,0.75,1.03,0.65167488,0.481750934,0.288381827,0.147956437,0.120808019,0.164319443
Pop2,4,812,0.00129,0.017,0.399,0.601,0.74,0.93,0.8,0.811722068,0.637742833,0.204704954,0.393970339,0.246723986,0.190426485
Pop1,4,839,0.00315,0.025,0.365,0.635,0.74,0.73,1.01,0.74848914,0.339233032,0.578553074,0.312581966,0.18864234,0.191112629
Pop3,2,1940,0.00324,0.087,0.691,0.309,0.78,0.9,0.87,1.243946293,0.495296455,0.468604055,0.215178137,0.062151221,0.076217193
Pop2,4,1658,0.00239,0.028,0.485,0.515,0.95,0.98,0.97,0.533532435,0.360019466,0.280564911,0.297127834,0.134598745,0.181211547
Pop1,2,1218,0.00329,0.063,0.385,0.615,0.98,0.76,1.29,1.069889685,0.429870371,0.774760473,0.219976828,0.24803391,0.160614716
Pop2,1,1981,0.00149,0.098,0.509,0.491,0.84,0.84,1,1.262458686,0.594942831,0.517795834,0.338432782,0.214382652,0.08792561
Pop5,2,911,0.00138,0.066,0.391,0.609,0.82,0.77,1.06,1.376765637,0.490407252,0.345135976,0.273537569,0.024341723,0.060092692
Pop2,5,1236,0.0031,0.094,0.661,0.339,0.79,0.96,0.82,0.842081749,0.450355314,0.500362143,0.165762212,0.176592999,0.09019959
Pop1,1,1612,0.00401,0.077,0.604,0.396,0.83,0.82,1.01,1.321257305,0.457790511,0.6077722,0.14663323,0.086394896,0.186831236
Pop1,3,1333,0.00328,0.077,0.331,0.669,0.85,0.83,1.02,0.610631737,0.483778707,0.245743531,0.318678273,0.001745565,0.144976801
Pop3,1,759,0.0014,0.08,0.672,0.328,0.73,0.94,0.78,1.346452292,0.614006618,0.364822289,0.460965213,0.100870242,0.158158199
Pop5,3,524,0.00118,0.081,0.694,0.306,0.94,0.85,1.11,0.627488662,0.656833876,0.684179295,0.237583075,0.058688605,0.088572853
Pop5,2,1468,0.00304,0.02,0.361,0.639,0.84,0.95,0.88,0.897287291,0.682133875,0.475798922,0.393200043,0.204717318,0.157908223
Pop5,1,1754,0.00118,0.086,0.304,0.696,0.8,0.94,0.85,1.297295366,0.614761355,0.527946285,0.363464542,0.084332652,0.054218226
Pop1,4,1357,0.00084,0.069,0.391,0.609,0.8,0.9,0.89,0.649917427,0.426162758,0.459689601,0.472621966,0.206880923,0.106298202
Pop4,3,1779,0.0034,0.026,0.589,0.411,0.88,0.76,1.16,0.729251395,0.575253882,0.226339966,0.428392407,0.000149485,0.144013002
Pop2,3,1429,0.00273,0.054,0.413,0.587,0.91,0.7,1.3,1.222252568,0.47504125,0.299449868,0.326642104,0.076954788,0.071914485
Pop1,1,1708,0.00439,0.034,0.442,0.558,0.71,0.98,0.72,1.220036537,0.401868249,0.467324983,0.362812199,0.060291304,0.173450536
Pop3,4,1688,0.00081,0.047,0.493,0.507,0.74,0.73,1.01,1.141147633,0.636348632,0.325511279,0.459354587,0.05839184,0.085254695
Pop5,5,1461,0.00166,0.053,0.647,0.353,0.92,0.8,1.15,1.193948444,0.31537054,0.229987417,0.259807514,0.017046655,0.147842167
Pop4,1,1811,0.00379,0.079,0.315,0.685,0.79,0.87,0.91,1.042724443,0.660704797,0.706189798,0.230717882,0.046781068,0.110779571
Pop5,2,1114,0.00202,0.044,0.539,0.461,0.92,0.7,1.31,0.751799059,0.484590986,0.788715517,0.104324433,0.138887392,0.139406539
Pop5,1,1374,0.00217,0.03,0.311,0.689,0.77,0.91,0.85,0.845695994,0.554880591,0.675885724,0.43062043,0.072840268,0.066117583
Pop4,3,1195,0.00137,0.039,0.395,0.605,0.84,0.75,1.12,0.681597717,0.563741569,0.712270953,0.42039228,0.104348696,0.05253692
Pop2,3,1224,0.00331,0.018,0.693,0.307,0.77,0.89,0.87,1.408450561,0.658047096,0.345186278,0.141781807,0.09421672,0.186434664
Pop4,5,1618,0.00329,0.066,0.305,0.695,0.72,0.77,0.94,1.083391795,0.554667873,0.776376185,0.330742952,0.218976231,0.090444501
Pop3,4,1436,0.00248,0.087,0.691,0.309,0.9,0.73,1.23,0.900851417,0.545573434,0.318155423,0.285592679,0.22632475,0.17295155
Pop5,1,1719,0.00459,0.071,0.395,0.605,0.9,0.85,1.06,0.962005804,0.326660816,0.770857886,0.147483638,0.123239243,0.199902545
Pop3,1,1461,0.00085,0.086,0.607,0.393,0.73,0.8,0.91,1.44728334,0.507363209,0.796891576,0.492227291,0.082538988,0.081714689
Pop5,1,826,0.00129,0.094,0.651,0.349,0.88,0.93,0.95,0.653351403,0.3600676,0.627033683,0.185878355,0.026700176,0.089775611
Pop5,3,1130,0.00203,0.043,0.641,0.359,0.99,0.77,1.29,1.086229832,0.594973507,0.788686239,0.126893672,0.23835072,0.149428968
Pop5,5,1543,0.00198,0.065,0.445,0.555,0.88,0.75,1.17,1.005888679,0.504888768,0.541723868,0.337938952,0.015056736,0.194817295
Pop1,4,799,0.00267,0.092,0.575,0.425,0.82,0.87,0.94,1.111454235,0.572091112,0.35572507,0.395546671,0.074412569,0.187372152
Pop5,2,1215,0.00174,0.029,0.304,0.696,0.85,0.92,0.92,0.518110184,0.31666916,0.462197531,0.112977378,0.07451655,0.125431328
Pop2,2,1253,0.00283,0.05,0.587,0.413,0.73,0.94,0.78,1.372123909,0.333916806,0.556136561,0.363487055,0.080100322,0.169266542
Pop5,3,1012,0.00131,0.033,0.634,0.366,0.88,0.93,0.95,1.432118282,0.586529355,0.243848937,0.31291675,0.041071711,0.070361878
Pop4,5,1329,0.00375,0.058,0.329,0.671,0.75,0.72,1.04,1.065133184,0.328833734,0.573405959,0.141306004,0.195790358,0.196615728
Pop5,2,1315,0.00321,0.07,0.616,0.384,0.85,0.94,0.9,1.196650824,0.328502691,0.788706702,0.169009551,0.030624465,0.194652985
Pop2,2,1577,0.00381,0.094,0.503,0.497,0.9,0.99,0.91,1.422499381,0.30484339,0.31406459,0.327189719,0.158726665,0.074559344
Pop2,5,808,0.00416,0.043,0.662,0.338,0.74,0.79,0.94,1.207238634,0.682600559,0.67555707,0.218543045,0.030961507,0.094913469
Pop3,4,730,0.00216,0.045,0.454,0.546,0.94,0.85,1.11,0.652539043,0.595003344,0.744739276,0.475326291,0.017633909,0.06502325
Pop3,3,1660,0.00107,0.038,0.328,0.672,0.76,0.95,0.8,1.07628836,0.441300563,0.766220956,0.427496092,0.227357376,0.09075764
Pop3,1,783,0.00346,0.085,0.381,0.619,0.97,0.75,1.29,1.106715046,0.418614233,0.776081363,0.493426883,0.047532192,0.172393368
Pop4,3,1916,0.0044,0.023,0.489,0.511,0.81,0.7,1.16,0.924130671,0.439881292,0.512875783,0.203868336,0.205312539,0.106747341
Pop2,2,1235,0.00099,0.059,0.682,0.318,0.81,0.93,0.87,1.236444236,0.609861412,0.786384745,0.487889453,0.136157718,0.063259545
Pop4,5,538,0.0006,0.041,0.63,0.37,0.79,0.98,0.81,1.434367015,0.564548244,0.654386124,0.272493548,0.01946413,0.101333829
Pop4,1,1748,0.00152,0.031,0.528,0.472,0.7,0.85,0.82,1.425568513,0.374078227,0.297002862,0.239007518,0.238862048,0.1972075
Pop3,1,1532,0.0044,0.069,0.438,0.562,0.83,0.78,1.06,0.950839371,0.369643734,0.486140064,0.120139811,0.061740292,0.144452539
Pop3,3,1099,0.00093,0.098,0.688,0.312,0.99,0.79,1.25,0.613238046,0.33935826,0.630998705,0.121106103,0.214911336,0.112424142
Pop5,2,1529,0.0044,0.029,0.404,0.596,0.98,0.97,1.01,1.484841199,0.564121088,0.348404189,0.376804502,0.042202501,0.074980777
Pop3,3,827,0.00097,0.027,0.503,0.497,0.76,0.8,0.95,1.338898086,0.605749065,0.58436911,0.283171598,0.213485721,0.19792652
Pop3,2,727,0.00338,0.07,0.586,0.414,0.97,0.87,1.11,0.624662681,0.406018571,0.599960287,0.19060865,0.003307203,0.173127351
Pop4,5,705,0.0007,0.082,0.653,0.347,0.82,0.94,0.87,1.420841883,0.308377984,0.297619846,0.345588123,0.127945114,0.092221595
Pop3,1,561,0.00155,0.083,0.502,0.498,0.8,0.98,0.82,1.369896362,0.332868667,0.539051187,0.201143247,0.192360645,0.060510304
Pop3,3,510,0.00101,0.016,0.566,0.434,0.85,0.94,0.9,1.018838057,0.687144014,0.662976147,0.331052702,0.233698879,0.058493834
Pop4,3,1433,0.00153,0.04,0.412,0.588,0.81,0.94,0.86,1.091275436,0.418177911,0.499337399,0.243683499,0.227300534,0.068056722
Pop5,1,1741,0.00417,0.062,0.548,0.452,0.74,0.97,0.76,0.899002704,0.607689259,0.20726187,0.429420891,0.204906217,0.137115288
Pop2,3,937,0.0044,0.094,0.686,0.314,0.85,0.86,0.99,0.554761639,0.549865428,0.205423081,0.428278464,0.222047837,0.189314513
Pop1,3,1411,0.0048,0.042,0.635,0.365,0.89,0.89,1,0.835197242,0.452775856,0.414217606,0.290940159,0.049804921,0.124511514
Pop5,1,699,0.00336,0.016,0.371,0.629,0.93,0.82,1.13,1.302853449,0.382274905,0.755716441,0.240327644,0.071046074,0.176441822
Pop3,5,1832,0.00184,0.039,0.636,0.364,0.86,0.9,0.96,0.504632023,0.348554567,0.337206068,0.245023919,0.072242131,0.116882993
Pop2,5,524,0.00138,0.043,0.345,0.655,0.72,0.72,1,0.833499172,0.546005187,0.580618213,0.42228581,0.094263483,0.156287532
Pop4,1,582,0.00478,0.024,0.37,0.63,0.91,0.82,1.11,0.898168694,0.609853512,0.333245522,0.231271793,0.098330168,0.159780911
Pop4,4,1829,0.00282,0.039,0.338,0.662,0.73,0.83,0.88,1.037395603,0.557561701,0.393001994,0.183623749,0.136138831,0.076094556
Pop4,3,1167,0.00196,0.025,0.576,0.424,0.93,0.86,1.08,1.419855616,0.512120853,0.708825254,0.133875337,0.039969941,0.104182409
Pop1,3,1021,0.00373,0.091,0.693,0.307,0.7,0.96,0.73,0.846345994,0.316780489,0.637316865,0.286677248,0.172811666,0.145595323
Pop3,5,962,0.00357,0.069,0.362,0.638,0.99,0.97,1.02,0.846953202,0.687395511,0.257239566,0.29285284,0.041891635,0.060604491
Pop2,3,733,0.00121,0.064,0.518,0.482,0.73,0.96,0.76,1.237501248,0.619485677,0.457221213,0.436363484,0.077577121,0.104231028
Pop5,3,599,0.00179,0.034,0.503,0.497,0.94,0.71,1.32,0.952217941,0.417128815,0.217501858,0.188495479,0.125836283,0.13021992
Pop5,3,1350,0.00466,0.01,0.59,0.41,0.81,0.76,1.07,0.724604823,0.691988132,0.488534088,0.252396509,0.19911014,0.199433674
Pop5,2,1885,0.00162,0.04,0.544,0.456,0.76,0.87,0.87,0.952439516,0.540752636,0.597460407,0.423362296,0.184867308,0.121180034
Pop1,3,1295,0.00305,0.042,0.662,0.338,0.71,0.81,0.88,0.64085702,0.532969063,0.271101574,0.429449444,0.161383589,0.172408514
Pop4,2,813,0.00262,0.071,0.405,0.595,0.76,0.93,0.82,0.676386987,0.599229272,0.373330963,0.25384443,0.038943315,0.114810093
Pop5,5,1660,0.00279,0.055,0.42,0.58,0.87,0.82,1.06,0.998367773,0.624707915,0.438701975,0.283649609,0.136761336,0.169458608
Pop1,2,1066,0.0022,0.075,0.392,0.608,0.78,0.85,0.92,0.91892545,0.562591443,0.751718615,0.221314356,0.021861625,0.13931222
Pop2,5,983,0.0026,0.073,0.476,0.524,0.79,0.77,1.03,1.414845901,0.351238299,0.795953009,0.473021951,0.094340794,0.182989316
Pop5,2,741,0.00096,0.023,0.41,0.59,0.84,0.97,0.87,0.862393899,0.435307002,0.226946779,0.147457506,0.103379133,0.111641383
Pop2,4,1083,0.00155,0.023,0.414,0.586,0.99,0.84,1.18,1.08058835,0.671233456,0.656604754,0.473499769,0.00995286,0.140645663
Pop4,4,1497,0.00305,0.026,0.354,0.646,0.94,0.74,1.27,1.132264288,0.389846245,0.42303444,0.373546581,0.068497025,0.144502802
Pop5,4,1106,0.002,0.092,0.368,0.632,0.75,0.7,1.07,0.513094457,0.44886681,0.435474912,0.312628861,0.238912367,0.112607441
Pop5,3,1221,0.00336,0.056,0.324,0.676,0.96,0.89,1.08,1.163537372,0.472830753,0.652558984,0.113063624,0.238408152,0.071646807
Pop5,5,1480,0.00065,0.026,0.466,0.534,1,0.82,1.22,0.678035967,0.475761996,0.751055859,0.290238477,0.088081764,0.064033911
Pop2,3,1606,0.00426,0.075,0.559,0.441,0.83,0.81,1.02,1.461070317,0.545175833,0.770557157,0.263099242,0.010775027,0.052500733
Pop2,5,816,0.00275,0.028,0.643,0.357,0.96,0.77,1.25,0.648662728,0.677230335,0.546273552,0.164487525,0.044773735,0.18103014
Pop5,4,1836,0.00475,0.08,0.334,0.666,0.92,0.96,0.96,0.914624124,0.396277085,0.414272696,0.362563841,0.098054448,0.085471237
Pop5,2,1242,0.00441,0.043,0.305,0.695,1,0.81,1.23,0.585349668,0.348600551,0.672529452,0.488460363,0.236944924,0.081726012
Pop1,5,1630,0.00084,0.057,0.391,0.609,0.79,0.75,1.05,1.496874252,0.378988196,0.35060083,0.324875524,0.035299766,0.16040531
Pop1,3,1217,0.00129,0.092,0.417,0.583,0.88,0.92,0.96,1.00219501,0.65476996,0.538444417,0.385901311,0.190878961,0.098002417
Pop5,3,1932,0.00442,0.059,0.648,0.352,0.99,0.95,1.04,1.095385017,0.558324325,0.415147077,0.127380181,0.027170635,0.125906704
Pop2,2,629,0.00263,0.064,0.65,0.35,1,0.82,1.22,0.567076477,0.414362716,0.593978644,0.267066798,0.245314394,0.07437666
Pop1,3,1186,0.00341,0.087,0.45,0.55,0.84,0.88,0.95,1.24996047,0.626378776,0.344239348,0.146543394,0.095404125,0.193961858
Pop3,1,774,0.00177,0.022,0.325,0.675,0.98,0.77,1.27,0.709905593,0.644547999,0.314955767,0.345118334,0.193808635,0.17773721
Pop5,2,1242,0.00174,0.063,0.608,0.392,0.82,0.71,1.15,1.398054289,0.638605735,0.750943452,0.475392863,0.085647771,0.179568443
Pop2,4,1367,0.00481,0.082,0.532,0.468,0.89,0.95,0.94,0.70513964,0.667570613,0.26108221,0.364711093,0.156917219,0.111016062
Pop4,1,883,0.0014,0.094,0.652,0.348,0.75,0.7,1.07,0.690687721,0.400896408,0.503574745,0.130721219,0.048004021,0.164354182
Pop1,1,1422,0.00301,0.076,0.503,0.497,0.78,0.94,0.83,0.536549668,0.602016771,0.33251167,0.241866482,0.036505255,0.071581423
Pop2,5,1292,0.00098,0.041,0.322,0.678,0.79,0.99,0.8,0.972066945,0.484215799,0.223357978,0.320265352,0.234516035,0.05129285
Pop1,1,1109,0.00216,0.027,0.492,0.508,0.88,0.84,1.05,1.064841133,0.636799421,0.221611291,0.261283102,0.229411819,0.05299594
Pop2,2,862,0.00403,0.08,0.516,0.484,0.8,1,0.8,0.565708639,0.591396271,0.305133063,0.433457604,0.221867235,0.137990261
Pop5,3,1682,0.00245,0.047,0.463,0.537,0.84,0.74,1.14,1.275527617,0.610578979,0.720062213,0.425868402,0.156358363,0.118309236
Pop3,5,1850,0.00169,0.031,0.67,0.33,0.9,0.88,1.02,0.953288835,0.562464735,0.369487246,0.344732408,0.202067053,0.127702302
Pop1,3,1926,0.00122,0.044,0.493,0.507,0.74,0.79,0.94,1.024390269,0.370971508,0.770275502,0.249383178,0.017259234,0.051119471
Pop3,5,1064,0.00126,0.089,0.585,0.415,0.83,0.86,0.97,0.940762747,0.518010768,0.548973376,0.20213455,0.08369726,0.113402993
Pop3,5,1042,0.00411,0.038,0.583,0.417,0.73,0.9,0.81,0.900763061,0.693867896,0.461968514,0.142349727,0.078425781,0.157710224
Pop5,2,1788,0.00209,0.055,0.331,0.669,0.91,0.73,1.25,1.059640331,0.674955227,0.548053301,0.241959073,0.15891133,0.116404055
Pop5,4,717,0.00473,0.089,0.64,0.36,0.8,0.95,0.84,0.655240246,0.317269494,0.510019031,0.265269007,0.088989443,0.159832881
Pop5,4,678,0.00309,0.05,0.539,0.461,0.74,0.71,1.04,0.68192813,0.365925926,0.655265752,0.37032917,0.037126695,0.084952845
Pop1,2,805,0.0011,0.027,0.431,0.569,0.93,0.71,1.31,1.361785621,0.352691509,0.36949764,0.36326393,0.149116769,0.171971301
Pop1,4,1141,0.00286,0.09,0.326,0.674,0.94,0.84,1.12,1.446115462,0.590391964,0.411830235,0.128043256,0.20359598,0.138264686
Pop4,2,1171,0.00094,0.031,0.604,0.396,0.8,0.97,0.82,0.873309316,0.627114132,0.736456582,0.258103726,0.095530874,0.081614465
Pop1,4,1411,0.00431,0.022,0.594,0.406,0.86,0.82,1.05,0.770744673,0.385404547,0.767873908,0.172711547,0.033067179,0.085508071
Pop3,2,1125,0.00477,0.046,0.403,0.597,0.76,0.94,0.81,1.143999543,0.502341077,0.735534936,0.162725082,0.049172049,0.14420457
Pop4,1,1373,0.00125,0.037,0.436,0.564,0.9,0.78,1.15,0.908734171,0.636281211,0.451668796,0.43092086,0.059370826,0.174490939
Pop1,3,1831,0.00358,0.049,0.341,0.659,0.91,0.92,0.99,0.525386356,0.593120618,0.668219302,0.116766087,0.074974398,0.112344167
Pop2,5,1872,0.00096,0.03,0.443,0.557,0.92,0.79,1.16,0.656152597,0.516894882,0.48580144,0.26767315,0.160698768,0.088745064
Pop2,2,939,0.0039,0.012,0.365,0.635,0.82,0.9,0.91,1.215972229,0.536139076,0.498523911,0.167281462,0.150236371,0.180051741
Pop2,1,1935,0.00263,0.044,0.557,0.443,0.97,0.79,1.23,1.158923942,0.503344219,0.322808065,0.451732086,0.174019965,0.150390244
Pop5,5,1828,0.00325,0.05,0.617,0.383,0.95,0.75,1.27,0.527095993,0.419019381,0.554678182,0.322816205,0.090625496,0.117212823
Pop1,4,1510,0.00484,0.061,0.436,0.564,0.79,0.82,0.96,0.721972162,0.526008797,0.311681539,0.192552255,0.205999413,0.123185029
Pop2,1,1248,0.0049,0.085,0.35,0.65,0.93,0.88,1.06,0.731074797,0.575554121,0.398938819,0.300970915,0.051021915,0.08063847
Pop4,5,950,0.00287,0.082,0.436,0.564,0.99,0.87,1.14,1.171892744,0.649329166,0.713018121,0.392594544,0.117260187,0.144020395
Pop4,5,1948,0.00464,0.094,0.531,0.469,0.81,0.84,0.96,0.519710538,0.554516542,0.324245486,0.483247204,0.20023468,0.103811377
Pop4,3,1618,0.00304,0.036,0.458,0.542,0.9,0.78,1.15,0.604108582,0.604448615,0.242694971,0.188178402,0.045039662,0.199346777
Pop5,1,1382,0.00143,0.054,0.665,0.335,0.92,0.71,1.3,1.299916085,0.364028654,0.241404556,0.454472709,0.027465778,0.122027527
Pop4,2,1392,0.00476,0.072,0.611,0.389,0.72,0.84,0.86,0.678544662,0.48462299,0.764470712,0.473721646,0.220920992,0.122882841
Pop3,3,1467,0.00352,0.043,0.475,0.525,0.88,0.72,1.22,1.152746108,0.303732648,0.504152263,0.466568218,0.085732416,0.134877768
Pop1,2,792,0.00227,0.099,0.304,0.696,0.84,0.82,1.02,0.738182781,0.398671546,0.445647243,0.354165743,0.170967531,0.1875134
Pop4,1,823,0.00214,0.061,0.488,0.512,0.75,0.77,0.97,0.599441393,0.590584686,0.686527149,0.351928262,0.006337151,0.170122715
Pop2,4,1094,0.00159,0.091,0.469,0.531,0.82,0.91,0.9,0.743172191,0.696723981,0.701495557,0.261284253,0.172511722,0.11766951
Pop1,1,1074,0.00325,0.017,0.305,0.695,0.72,0.74,0.97,1.222266932,0.33967124,0.39931462,0.400959153,0.079025328,0.15780489
Pop4,4,1117,0.00221,0.095,0.632,0.368,0.75,0.82,0.91,1.355696468,0.460597726,0.616170834,0.312517607,0.013935213,0.137935325
Pop2,4,1262,0.00126,0.019,0.417,0.583,0.85,0.79,1.08,1.330219865,0.620028387,0.66267369,0.370975228,0.15245319,0.123855057
Pop1,5,1538,0.00326,0.051,0.66,0.34,0.75,0.87,0.86,0.89718353,0.381614254,0.592790412,0.271383162,0.060200954,0.078847366
Pop5,5,1534,0.00289,0.053,0.445,0.555,0.99,0.87,1.14,1.168085137,0.52203398,0.290957045,0.392598586,0.096701811,0.11959044
Pop1,2,1767,0.00062,0.077,0.634,0.366,0.76,0.85,0.89,0.704984295,0.593228518,0.72552985,0.429788607,0.020145203,0.086872788
Pop3,2,1618,0.00262,0.079,0.448,0.552,0.88,0.72,1.22,0.79314773,0.54639418,0.523456732,0.158574503,0.036790813,0.187226322
Pop5,2,605,0.00384,0.066,0.476,0.524,0.94,0.98,0.96,1.396335819,0.375209894,0.369483456,0.433171886,0.074494309,0.100311022
Pop1,2,1272,0.00445,0.031,0.354,0.646,0.96,0.92,1.04,0.513001924,0.442153827,0.455136911,0.316118613,0.022439875,0.192839602
Pop1,1,1103,0.00287,0.098,0.409,0.591,0.83,0.72,1.15,0.585508531,0.613516714,0.222542654,0.437866364,0.227706566,0.129958294
Pop2,3,821,0.00308,0.072,0.454,0.546,0.92,0.92,1,0.707886255,0.521690606,0.276720081,0.272520683,0.001511761,0.144731657
Pop1,1,1449,0.00222,0.099,0.653,0.347,0.79,0.75,1.05,0.526532204,0.302091845,0.65932805,0.251616194,0.120965055,0.131441067
Pop5,1,1192,0.00395,0.039,0.508,0.492,0.93,0.85,1.09,0.681435435,0.604396304,0.200006981,0.466024293,0.030811865,0.069407093
Pop1,4,1993,0.00272,0.028,0.651,0.349,0.78,0.72,1.08,1.083041561,0.314124542,0.449939497,0.200467707,0.076919772,0.106373183
Pop3,3,1604,0.00423,0.087,0.509,0.491,0.71,0.78,0.91,0.921424551,0.598293513,0.513506109,0.43768493,0.23151489,0.064871917
Pop3,3,1914,0.00158,0.04,0.531,0.469,0.99,0.77,1.29,1.392671711,0.380992224,0.232780652,0.293608229,0.040423638,0.143443107
Pop2,4,1123,0.00483,0.017,0.302,0.698,0.9,0.72,1.25,1.317443562,0.683229392,0.783846898,0.305638177,0.24145808,0.117031129
Pop1,4,659,0.00132,0.043,0.561,0.439,0.91,0.92,0.99,0.841817352,0.447176301,0.335675199,0.223387313,0.051448594,0.166697746
Pop2,4,981,0.00463,0.071,0.382,0.618,0.9,0.9,1,0.759423433,0.430772647,0.382519232,0.32921688,0.185391527,0.083070572
Pop5,4,752,0.00335,0.032,0.626,0.374,0.84,0.83,1.01,0.879692408,0.35955522,0.382365507,0.230084479,0.136669316,0.074684909
Pop5,1,771,0.00305,0.074,0.324,0.676,0.72,0.75,0.96,1.090294943,0.422241686,0.338249997,0.115707766,0.221119682,0.110949835
Pop5,2,1754,0.00416,0.013,0.424,0.576,0.73,0.74,0.99,0.768063641,0.650660305,0.200884293,0.208799442,0.138498314,0.188987807
Pop3,2,867,0.0045,0.038,0.328,0.672,0.95,0.8,1.19,1.124148908,0.698533735,0.637606876,0.102551617,0.133639805,0.156563272
Pop4,2,1911,0.00075,0.093,0.597,0.403,0.78,0.73,1.07,0.909411652,0.447323812,0.7801073,0.491341915,0.0488645,0.112838544
Pop5,2,1917,0.00437,0.038,0.395,0.605,0.75,0.74,1.01,1.052047181,0.479444252,0.33457609,0.486298884,0.041557341,0.127590825
Pop1,5,1778,0.00455,0.056,0.643,0.357,0.92,0.75,1.23,0.936126529,0.588828375,0.597828315,0.258062119,0.229122288,0.062631952
Pop2,1,830,0.00364,0.083,0.364,0.636,0.83,0.82,1.01,0.79446576,0.654478312,0.645137796,0.391348342,0.08195955,0.197686384
Pop5,5,1935,0.00157,0.071,0.373,0.627,0.91,0.81,1.12,1.448453307,0.537217734,0.709055227,0.238322439,0.093020564,0.149961096
Pop4,2,919,0.00319,0.073,0.404,0.596,0.93,0.84,1.11,1.263605794,0.456610279,0.453577518,0.368437263,0.189955915,0.09281061
Pop3,1,1304,0.0028,0.066,0.326,0.674,0.93,0.86,1.08,0.640113176,0.465048736,0.381758543,0.422172017,0.084705871,0.137871259
Pop5,3,1820,0.00255,0.027,0.446,0.554,0.74,0.77,0.96,1.368467976,0.578247259,0.39517708,0.478702498,0.238015612,0.066422355
Pop4,4,963,0.00309,0.091,0.677,0.323,0.99,0.8,1.24,0.987431198,0.301287305,0.6275728,0.26008491,0.184481942,0.1948755
Pop4,2,531,0.00223,0.047,0.381,0.619,0.94,0.76,1.24,1.394552227,0.547835735,0.69006768,0.413319193,0.149357311,0.076217748
Pop4,1,1264,0.00235,0.079,0.436,0.564,0.9,0.88,1.02,1.299855256,0.442197204,0.308968381,0.20637138,0.22022379,0.147204548
Pop1,1,880,0.00316,0.082,0.306,0.694,0.85,0.82,1.04,0.925213504,0.617678933,0.422564605,0.496132922,0.012401477,0.086818169
